,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.01,102.65948579724444,4.955776085990156e-06
1,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.013333333333333332,617.3336455508141,5.514118880195263e-06
2,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.016666666666666666,3458.65961413287,4.182231700902224e-06
3,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.019999999999999997,14276.610825857386,4.927783421521061e-06
4,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.02333333333333333,55438.24659507718,4.747812260626469e-06
5,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.026666666666666665,198135.57322526773,4.893909109541165e-06
6,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.03,484354.37882799574,4.7488126451043614e-06
7,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.03333333333333333,967694.843324422,4.960489434517444e-06
8,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.03666666666666667,2064654.0035655065,4.678469703707866e-06
9,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.04,3325319.4201147077,4.956321646483727e-06
10,4.953035410004715e-05,,,,,,,,,,,
