,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,-0.1,0.0,0.006,1e-05,-0.1,0.0,0.0001,0.04049888033000762,1.2977202485543238e-06
1,100000000.0,0.01,1e-05,-0.1,0.0,0.006,1e-05,-0.1,0.0,0.00408,0.02433273570104343,4.962286992593549e-06
2,100000000.0,0.01,1e-05,-0.1,0.0,0.006,1e-05,-0.1,0.0,0.00806,0.1499643953552378,4.393503099407483e-06
3,100000000.0,0.01,1e-05,-0.1,0.0,0.006,1e-05,-0.1,0.0,0.012039999999999999,3.4303622115867816,5.23473159467895e-06
4,100000000.0,0.01,1e-05,-0.1,0.0,0.006,1e-05,-0.1,0.0,0.01602,52.74363532564861,5.442322248751665e-06
5,100000000.0,0.01,1e-05,-0.1,0.0,0.006,1e-05,-0.1,0.0,0.02,493.81694291834293,4.259010946879379e-06
6,4.962751941660122e-05,,,,,,,,,,,
