,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.01,2.569237572403822,5.476833755079126e-06
1,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.013333333333333332,28.018752662498823,4.541809980850298e-06
2,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.016666666666666666,191.37663811162076,5.056226440258794e-06
3,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.019999999999999997,1436.8932660942776,4.024377035839471e-06
4,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.02333333333333333,7026.180441807882,5.323901181414463e-06
5,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.026666666666666665,32481.173992669348,5.009432092871885e-06
6,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.03,125795.52278552932,5.23184350907563e-06
7,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.03333333333333333,333005.7367762445,5.746867936735464e-06
8,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.03666666666666667,886516.5013680649,6.132912789600743e-06
9,100000000.0,0.01,1e-05,-0.1,0.0,0.007,1e-05,-0.1,0.0,0.04,1715538.528345607,5.142443535283746e-06
10,4.958810581517322e-05,,,,,,,,,,,
