,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.0033,1.1540713099827944,4.512990670576364e-06
1,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.007377777777777778,16.697805037410884,5.381344211343428e-06
2,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.011455555555555556,239.54617976587718,4.700949486383636e-06
3,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.015533333333333336,1864.565364785684,5.165406503821765e-06
4,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.019611111111111114,13230.949012305144,4.756704469834123e-06
5,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.02368888888888889,65026.61246243128,4.6098268618170745e-06
6,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.027766666666666672,305240.8638026676,5.138637778712307e-06
7,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.031844444444444446,1022106.5001215327,4.994854567121704e-06
8,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.03592222222222222,2069391.3108564196,5.311438228212983e-06
9,100000000.0,0.01,1e-05,-0.1,0.0,0.009,1e-05,-0.1,0.0,0.04,2993638.4764975873,6.640017248773498e-06
10,4.981056418681974e-05,,,,,,,,,,,
