,0,1,2,3,4,5,6,7,8,9
0,100000000.0,0.01,1e-05,-0.1,0.0,0.03,1e-10,-0.1,0.0,1.1098772051118004
1,100000000.0,0.01,1e-05,-0.1,0.0,0.03,1e-09,-0.1,0.0,4.651726077014221
2,100000000.0,0.01,1e-05,-0.1,0.0,0.03,1e-08,-0.1,0.0,29.211217526938086
