,0,1,2,3,4,5,6,7,8,9
0,100000000.0,0.01,1e-05,-0.1,0.0,0.005,1e-07,-0.1,0.0,0.7685381751569277
1,100000000.0,0.01,1e-05,-0.1,0.0,0.005,1e-06,-0.1,0.0,0.7232881825302404
