,0,1,2,3,4,5,6,7,8,9
0,100000000.0,0.01,1e-05,-0.1,0.0,0.01,1e-07,-0.1,0.0,1.1585501056381118
1,100000000.0,0.01,1e-05,-0.1,0.0,0.01,1e-06,-0.1,0.0,4.741488216245307
2,100000000.0,0.01,1e-05,-0.1,0.0,0.01,1e-05,-0.1,0.0,114.29872361211143
3,100000000.0,0.01,1e-05,-0.1,0.0,0.01,0.0001,-0.1,0.0,461.50783769562395
