,0,1,2,3,4,5,6,7,8,9
0,100000000.0,0.01,1e-05,-0.1,0.0,0.02,1e-07,-0.1,0.0,56.076856166628424
1,100000000.0,0.01,1e-05,-0.1,0.0,0.02,1e-06,-0.1,0.0,264.49889197444486
2,100000000.0,0.01,1e-05,-0.1,0.0,0.02,1e-05,-0.1,0.0,507.59312926750334
3,100000000.0,0.01,1e-05,-0.1,0.0,0.02,0.0001,-0.1,0.0,832.6940431071403
