,0,1,2,3,4,5,6,7,8,9,10,11,12
0,10000000.0,0.01,1e-05,0.0,0.0,0.01,1e-05,0.0,0.0,1e-10,0.8572487436818261,1.0,7.364909103932151e-06
1,10000000.0,0.01,1e-05,0.0,0.0,0.01,1.668100537200059e-05,0.0,0.0,1e-10,4.857604097658233,1.6681005372000588,6.36304973210919e-06
2,10000000.0,0.01,1e-05,0.0,0.0,0.01,2.7825594022071246e-05,0.0,0.0,1e-10,21.469512963717072,2.7825594022071245,6.206477642939788e-06
3,10000000.0,0.01,1e-05,0.0,0.0,0.01,4.641588833612779e-05,0.0,0.0,1e-10,74.59898479032549,4.641588833612778,6.329501039479941e-06
4,10000000.0,0.01,1e-05,0.0,0.0,0.01,7.74263682681127e-05,0.0,0.0,1e-10,341.98660131008717,7.742636826811269,5.240370523177619e-06
5,10000000.0,0.01,1e-05,0.0,0.0,0.01,0.0001291549665014884,0.0,0.0,1e-10,946.3497114607542,12.91549665014884,6.947001742273522e-06
6,10000000.0,0.01,1e-05,0.0,0.0,0.01,0.00021544346900318834,0.0,0.0,1e-10,2128.0298720214982,21.544346900318832,6.589318440841717e-06
7,10000000.0,0.01,1e-05,0.0,0.0,0.01,0.0003593813663804626,0.0,0.0,1e-10,5150.35716236707,35.93813663804626,6.594440252495393e-06
8,10000000.0,0.01,1e-05,0.0,0.0,0.01,0.000599484250318941,0.0,0.0,1e-10,12227.634566577171,59.94842503189409,6.049311430648643e-06
9,10000000.0,0.01,1e-05,0.0,0.0,0.01,0.001,0.0,0.0,1e-10,22474.3008884799,100.0,7.213800956493644e-06
10,4.034879996933256e-05,,,,,,,,,,,,
