,0,1,2,3,4,5,6,7,8,9
0,100000000.0,0.01,1e-05,-0.1,0.0,0.096182,0.0001,-0.1,0.0,3048.9658226031247
1,100000000.0,0.01,1e-05,-0.1,0.0,0.096182,0.001,-0.1,0.0,4693.4621353250495
2,100000000.0,0.01,1e-05,-0.1,0.0,0.096182,0.01,-0.1,0.0,7606.493213947233
