,0,1,2,3,4,5,6,7,8,9
0,100000000.0,0.01,1e-05,-0.1,0.0,0.08618,0.0001,-0.1,0.0,2700.720770814851
1,100000000.0,0.01,1e-05,-0.1,0.0,0.08618,0.001,-0.1,0.0,4242.258703003696
2,100000000.0,0.01,1e-05,-0.1,0.0,0.08618,0.01,-0.1,0.0,7226.05823948828
