,0,1,2,3,4,5,6,7,8,9
0,100000000,0.01,1.00E-05,-0.1,0,0.1524,1.00E-09,-0.1,0,6.768130187
1,100000000,0.01,1.00E-05,-0.1,0,0.1524,1.00E-08,-0.1,0,55.74132178
2,100000000,0.01,1.00E-05,-0.1,0,0.1524,1.00E-07,-0.1,0,373.7252604
3,100000000,0.01,1.00E-05,-0.1,0,0.1524,1.00E-06,-0.1,0,1681.434713
4,100000000,0.01,1.00E-05,-0.1,0,0.1524,1.00E-05,-0.1,0,3177.715807
5,100000000,0.01,1.00E-05,-0.1,0,0.1524,1.00E-04,-0.1,0,4781.9525
6,100000000,0.01,1.00E-05,-0.1,0,0.1524,1.00E-03,-0.1,0,6810.196
