,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.015,0.28244908657140694,7.862307756249118e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.013333333344444444,0.7823764295432464,9.232965029056022e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.011666666688888888,1.8031970447799512,8.273090400096028e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.010000000033333333,4.297645954660836,7.96735114328015e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.008333333377777776,7.956195575908659,8.223992073736343e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.006666666722222221,20.998383575363146,8.743698653356806e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.005000000066666666,47.888857611463614,8.940112766411603e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.0033333334111111095,118.6246289465602,8.111320863599642e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-0.0016666667555555546,252.57841949585872,8.177123310917228e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.015,1e-05,0.0,0.0,-1e-10,507.3765987148509,8.25009748012346e-06
10,4.9519855365201796e-05,,,,,,,,,,,
