,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.017,0.8835810881939822,9.645607847653916e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.015111111122222224,2.0753789078892364,9.62677641033271e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.013222222244444446,4.361724029119591,8.780172619113123e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.011333333366666667,11.642633508658824,9.71579880468753e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.009444444488888891,19.872425431334065,8.722773712151526e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.007555555611111112,67.04677126589729,8.414480784156166e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.005666666733333334,191.1129300090865,8.116827057210622e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.0037777778555555565,246.8443912386115,8.645499841670327e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-0.001888888977777779,854.1277190865216,7.264470400710913e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.017,1e-05,0.0,0.0,-1e-10,1082.936432264778,9.493075170035968e-06
10,4.957205463377411e-05,,,,,,,,,,,
