,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.074,0.76759,9.59E-06
1,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.0666,2.045039,1.06E-05
0,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.06,7.719294644,9.59E-06
1,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.053333333,36.97499136,1.06E-05
2,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.046666667,143.0568832,9.73E-06
3,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.04,528.378221,7.78E-06
4,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.033333333,1165.897681,9.45E-06
5,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.026666667,2039.060584,8.07E-06
6,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.02,4044.543087,7.91E-06
7,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.013333333,7679.589039,8.46E-06
8,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-0.006666667,12913.06517,1.06E-05
9,100000000,0.01,1.00E-05,0,0,0.06,1.00E-05,0,0,-1.00E-10,50148.73522,9.39E-06
10,4.96E-05,,,,,,,,,,,
