,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.013,0.06214429449733072,9.333449332080023e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.011555555566666667,0.12616362748376697,7.223695369774734e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.010111111133333333,0.3636310699688867,1.1342391975714584e-05
3,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.008666666699999999,0.8583372690658904,9.763014433235788e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.0072222222666666665,1.6601354151812893,8.740595254345173e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.005777777833333333,4.342181613978751,7.743794508395091e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.0043333334,8.658734325484922,8.379772685362304e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.0028888889666666678,20.62649211066709,9.169053255659963e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-0.0014444445333333337,55.52615847904101,9.678142968166395e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.013,1e-05,0.0,0.0,-1e-10,90.27226198061047,8.095636009366474e-06
10,4.950775741976774e-05,,,,,,,,,,,
