,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.024,1.610084782,7.84E-06
0,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.022,2.778550846,9.01E-06
1,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.019555556,8.323006566,7.71E-06
2,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.017111111,18.09027362,1.01E-05
3,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.014666667,48.20010398,8.82E-06
4,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.012222222,137.4043357,7.83E-06
5,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.009777778,288.3694529,7.76E-06
6,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.007333333,714.3710507,8.14E-06
7,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.004888889,1376.862938,7.49E-06
8,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-0.002444445,2516.032866,8.90E-06
9,100000000,0.01,1.00E-05,0,0,0.022,1.00E-05,0,0,-1.00E-10,6498.089406,7.70E-06
10,4.94E-05,,,,,,,,,,,
