,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,0.0,0.0,0.035,1e-05,0.0,0.0,-0.05,0.21576764126095108,1.1396333073474306e-05
1,100000000.0,0.01,1e-05,0.0,0.0,0.035,1e-05,0.0,0.0,-0.046,0.5484343745412104,1.0612395520160825e-05
2,100000000.0,0.01,1e-05,0.0,0.0,0.035,1e-05,0.0,0.0,-0.042,1.5323364571692548,6.811713694246271e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.035,1e-05,0.0,0.0,-0.038,4.814267021480747,7.248436568532935e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.035,1e-05,0.0,0.0,-0.034,13.765469912382562,8.098073268482665e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.035,1e-05,0.0,0.0,-0.03,27.617357222175606,8.633539850830978e-06
6,4.950035445749731e-05,,,,,,,,,,,
