,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.014,0.16715308432719322,7.264790633145898e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.012444444455555556,0.3123394314035309,8.26565539210258e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.010888888911111111,0.9115647050773856,7.828448254802814e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.009333333366666667,1.7562595618872856,8.423470109689006e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.007777777822222222,4.924068733903885,7.713570235960919e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.006222222277777778,10.219626574446945,8.786901514736328e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.004666666733333333,22.698737263645157,9.31567387745937e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.0031111111888888886,95.96933140097968,8.751051266809553e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-0.0015555556444444441,109.69180666089598,8.743991286937856e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.014,1e-05,0.0,0.0,-1e-10,265.22307262906065,7.971984965087231e-06
10,4.949169395659606e-05,,,,,,,,,,,
