,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.019,1.3200132613477773,9.826453127040483e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.0168888889,4.1756125908097115,8.939756005100785e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.0147777778,7.440192034118823,7.277499052493888e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.0126666667,29.483406285514665,6.3128355818501375e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.0105555556,52.60843229064833,7.819865471243172e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.0084444445,138.20577150471453,7.115155556632234e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.006333333400000002,284.70012650898775,7.50091285819403e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.004222222300000002,689.7817076822353,9.388423573771548e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-0.0021111112000000015,1338.665139666466,8.98573031080366e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.019,1e-05,0.0,0.0,-1e-10,3432.67919923531,9.264586452039413e-06
10,4.950710840006899e-05,,,,,,,,,,,
