,0,1,2,3,4,5,6,7,8,9,10,11,12
0,100000000.0,0.01,1e-05,0.0,0.0,0.012,0.0001,0.0,0.0,1e-10,6715.313041431806,10.0,8.23257782338973e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.012,7.847599703514613e-05,0.0,0.0,1e-10,4749.650830650463,7.847599703514613,8.682263552207785e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.012,6.158482110660264e-05,0.0,0.0,1e-10,3560.158710726985,6.158482110660264,9.063567892424581e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.012,4.832930238571754e-05,0.0,0.0,1e-10,2052.9175291872607,4.832930238571754,8.743994244958576e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.012,3.79269019073225e-05,0.0,0.0,1e-10,852.006871489501,3.79269019073225,9.234962268763214e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.012,2.9763514416313186e-05,0.0,0.0,1e-10,610.5909573694856,2.9763514416313184,8.047453171526119e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.012,2.335721469090123e-05,0.0,0.0,1e-10,298.6336735169555,2.3357214690901227,8.018607263157703e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.012,1.832980710832436e-05,0.0,0.0,1e-10,149.2320136874674,1.832980710832436,8.806275233043162e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.012,1.4384498882876633e-05,0.0,0.0,1e-10,94.22493896025344,1.438449888287663,8.171545032939003e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.012,1.1288378916846894e-05,0.0,0.0,1e-10,47.42930016231546,1.1288378916846893,9.130203147477765e-06
10,100000000.0,0.01,1e-05,0.0,0.0,0.012,8.858667904100828e-06,0.0,0.0,1e-10,17.398548423622067,0.8858667904100828,7.586442681160005e-06
11,100000000.0,0.01,1e-05,0.0,0.0,0.012,6.9519279617756065e-06,0.0,0.0,1e-10,9.155898258206697,0.6951927961775606,8.604953228118002e-06
12,100000000.0,0.01,1e-05,0.0,0.0,0.012,5.455594781168521e-06,0.0,0.0,1e-10,3.8453409365231517,0.545559478116852,9.766634058084068e-06
13,100000000.0,0.01,1e-05,0.0,0.0,0.012,4.281332398719396e-06,0.0,0.0,1e-10,2.0239007807898517,0.4281332398719396,8.994458085279431e-06
14,100000000.0,0.01,1e-05,0.0,0.0,0.012,3.359818286283783e-06,0.0,0.0,1e-10,0.9146467077202798,0.3359818286283783,8.338280355327463e-06
15,100000000.0,0.01,1e-05,0.0,0.0,0.012,2.6366508987303585e-06,0.0,0.0,1e-10,0.5209357009312765,0.26366508987303583,7.568225764347885e-06
16,100000000.0,0.01,1e-05,0.0,0.0,0.012,2.0691380811147905e-06,0.0,0.0,1e-10,0.17618654784290075,0.20691380811147903,9.035311482463006e-06
17,100000000.0,0.01,1e-05,0.0,0.0,0.012,1.6237767391887228e-06,0.0,0.0,1e-10,0.1255133611057205,0.16237767391887226,7.817600860998252e-06
18,100000000.0,0.01,1e-05,0.0,0.0,0.012,1.2742749857031341e-06,0.0,0.0,1e-10,0.05066867816696829,0.1274274985703134,8.691570903265868e-06
19,100000000.0,0.01,1e-05,0.0,0.0,0.012,1.0000000000000002e-06,0.0,0.0,1e-10,0.031018708566155375,0.1,8.642337073467423e-06
20,4.953597441302974e-05,,,,,,,,,,,,
