,0,1,2,3,4,5,6,7,8,9,10,11,12
0,100000000.0,0.01,1e-05,0.0,0.0,0.02,0.0001,0.0,0.0,1e-10,71021.82323683376,10.0,8.12499745318768e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.02,6.951927961775606e-05,0.0,0.0,1e-10,53266.42108092615,6.951927961775605,8.87080796583945e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.02,4.832930238571754e-05,0.0,0.0,1e-10,38859.031395126745,4.832930238571754,9.155553827101443e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.02,3.359818286283783e-05,0.0,0.0,1e-10,21942.70553069594,3.3598182862837827,8.137204274313887e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.02,2.335721469090123e-05,0.0,0.0,1e-10,13809.407629164512,2.3357214690901227,7.896949436067535e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.02,1.623776739188722e-05,0.0,0.0,1e-10,8777.631969467075,1.6237767391887217,8.299867054220132e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.02,1.1288378916846894e-05,0.0,0.0,1e-10,4338.648058588414,1.1288378916846893,8.587635505120629e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.02,7.847599703514615e-06,0.0,0.0,1e-10,3677.6393798367794,0.7847599703514615,7.3621300124859515e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.02,5.455594781168521e-06,0.0,0.0,1e-10,1903.9503900109585,0.545559478116852,8.133837409971803e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.02,3.79269019073225e-06,0.0,0.0,1e-10,976.7792306099622,0.37926901907322497,7.826037783079577e-06
10,100000000.0,0.01,1e-05,0.0,0.0,0.02,2.6366508987303585e-06,0.0,0.0,1e-10,530.4437372489995,0.26366508987303583,8.183988498613985e-06
11,100000000.0,0.01,1e-05,0.0,0.0,0.02,1.8329807108324368e-06,0.0,0.0,1e-10,353.14358931719113,0.18329807108324367,7.616322763555385e-06
12,100000000.0,0.01,1e-05,0.0,0.0,0.02,1.2742749857031341e-06,0.0,0.0,1e-10,175.49930671591792,0.1274274985703134,8.55139703811227e-06
13,100000000.0,0.01,1e-05,0.0,0.0,0.02,8.858667904100833e-07,0.0,0.0,1e-10,103.63290849113832,0.08858667904100832,8.144528465399796e-06
14,100000000.0,0.01,1e-05,0.0,0.0,0.02,6.158482110660267e-07,0.0,0.0,1e-10,49.5775515182557,0.06158482110660267,8.541056255289052e-06
15,100000000.0,0.01,1e-05,0.0,0.0,0.02,4.2813323987193964e-07,0.0,0.0,1e-10,29.41773187261178,0.04281332398719396,7.992444169193493e-06
16,100000000.0,0.01,1e-05,0.0,0.0,0.02,2.9763514416313195e-07,0.0,0.0,1e-10,14.231363800758547,0.029763514416313194,8.910956651775622e-06
17,100000000.0,0.01,1e-05,0.0,0.0,0.02,2.0691380811147903e-07,0.0,0.0,1e-10,7.44339752831019,0.0206913808111479,8.146426440372107e-06
18,100000000.0,0.01,1e-05,0.0,0.0,0.02,1.4384498882876632e-07,0.0,0.0,1e-10,3.1707051126302326,0.01438449888287663,7.353945217269894e-06
19,100000000.0,0.01,1e-05,0.0,0.0,0.02,1.0000000000000001e-07,0.0,0.0,1e-10,1.6578125287274807,0.01,8.478665362185962e-06
20,4.944759300513616e-05,,,,,,,,,,,,
