,0,1,2,3,4,5,6,7,8,9,10,11,12
0,100000000.0,0.01,1e-05,0.0,0.0,0.015,0.0001,0.0,0.0,1e-10,26793.545382548495,10.0,7.815591842976346e-06
1,100000000.0,0.01,1e-05,0.0,0.0,0.015,6.951927961775606e-05,0.0,0.0,1e-10,13250.07304956153,6.951927961775605,9.0736463294873e-06
2,100000000.0,0.01,1e-05,0.0,0.0,0.015,4.832930238571754e-05,0.0,0.0,1e-10,9405.815964046442,4.832930238571754,8.409806974375173e-06
3,100000000.0,0.01,1e-05,0.0,0.0,0.015,3.359818286283783e-05,0.0,0.0,1e-10,3712.5828273828356,3.3598182862837827,8.270726758556718e-06
4,100000000.0,0.01,1e-05,0.0,0.0,0.015,2.335721469090123e-05,0.0,0.0,1e-10,2227.9058129894647,2.3357214690901227,7.924716423581813e-06
5,100000000.0,0.01,1e-05,0.0,0.0,0.015,1.623776739188722e-05,0.0,0.0,1e-10,1147.4128451449535,1.6237767391887217,7.674262621291055e-06
6,100000000.0,0.01,1e-05,0.0,0.0,0.015,1.1288378916846894e-05,0.0,0.0,1e-10,666.8120200295865,1.1288378916846893,8.449494346661244e-06
7,100000000.0,0.01,1e-05,0.0,0.0,0.015,7.847599703514615e-06,0.0,0.0,1e-10,330.8074499953563,0.7847599703514615,6.903570871846229e-06
8,100000000.0,0.01,1e-05,0.0,0.0,0.015,5.455594781168521e-06,0.0,0.0,1e-10,137.97435550938872,0.545559478116852,7.94551988184355e-06
9,100000000.0,0.01,1e-05,0.0,0.0,0.015,3.79269019073225e-06,0.0,0.0,1e-10,55.398175054828506,0.37926901907322497,9.109208753706453e-06
10,100000000.0,0.01,1e-05,0.0,0.0,0.015,2.6366508987303585e-06,0.0,0.0,1e-10,25.395305167245642,0.26366508987303583,8.84700295939816e-06
11,100000000.0,0.01,1e-05,0.0,0.0,0.015,1.8329807108324368e-06,0.0,0.0,1e-10,9.799149521909776,0.18329807108324367,8.372773798550423e-06
12,100000000.0,0.01,1e-05,0.0,0.0,0.015,1.2742749857031341e-06,0.0,0.0,1e-10,4.278589204462958,0.1274274985703134,8.281169035566102e-06
13,100000000.0,0.01,1e-05,0.0,0.0,0.015,8.858667904100833e-07,0.0,0.0,1e-10,1.830129605239881,0.08858667904100832,6.818858834359841e-06
14,100000000.0,0.01,1e-05,0.0,0.0,0.015,6.158482110660267e-07,0.0,0.0,1e-10,0.6660441297391859,0.06158482110660267,7.535190906552646e-06
15,100000000.0,0.01,1e-05,0.0,0.0,0.015,4.2813323987193964e-07,0.0,0.0,1e-10,0.22435585144248804,0.04281332398719396,8.270013961903198e-06
16,100000000.0,0.01,1e-05,0.0,0.0,0.015,2.9763514416313195e-07,0.0,0.0,1e-10,0.08176669289479573,0.029763514416313194,7.883910017734944e-06
17,100000000.0,0.01,1e-05,0.0,0.0,0.015,2.0691380811147903e-07,0.0,0.0,1e-10,0.03956143722310774,0.0206913808111479,8.448266869614114e-06
18,100000000.0,0.01,1e-05,0.0,0.0,0.015,1.4384498882876632e-07,0.0,0.0,1e-10,0.025057089432572205,0.01438449888287663,7.986224885889119e-06
19,100000000.0,0.01,1e-05,0.0,0.0,0.015,1.0000000000000001e-07,0.0,0.0,1e-10,0.01178804489569232,0.01,8.90927312124675e-06
20,4.9488218893721906e-05,,,,,,,,,,,,
