,0,1,2,3,4,5,6,7,8,9,10,11,12
56,2850,0.082807646,0.092550308,0.086166565,0.092246953,0.081629718,0.083231275,0.079143956,0.088659327,0.088444657,0.08246422,0.085734462,0.00436767
57,2900,0.081596101,0.091718285,0.085471724,0.091473335,0.081172876,0.082764608,0.078626122,0.087532348,0.085996218,0.081979447,0.084833106,0.004187709
58,2950,0.080614055,0.090888995,0.084849578,0.090683184,0.0807506,0.082342685,0.078058692,0.08651343,0.08345814,0.081486453,0.083964581,0.004072227
59,3000,0.079893323,0.090077981,0.084302856,0.089897652,0.080342478,0.081920254,0.077487432,0.085620192,0.081573159,0.081001836,0.083211716,0.004001083
60,3050,0.079386466,0.08921459,0.083796711,0.089102951,0.079931158,0.081493066,0.076899848,0.084844811,0.080405678,0.080524305,0.082559958,0.003908792
61,3100,0.079004866,0.088289053,0.083294967,0.088323853,0.079491953,0.081027062,0.076330721,0.08416331,0.079651629,0.080042275,0.081961969,0.003789217
62,3150,0.078689148,0.087293709,0.082787129,0.087581343,0.079027118,0.080539388,0.075787633,0.083535965,0.079096923,0.079544967,0.081388332,0.003652312
63,3200,0.078394954,0.086288029,0.082266001,0.08690245,0.078555503,0.080043261,0.075293839,0.082974948,0.078662695,0.078992592,0.080837427,0.003518113
64,3250,0.07807799,0.085315229,0.081757316,0.086282029,0.07808359,0.079551339,0.074846676,0.08246884,0.078305405,0.078376074,0.080306449,0.003399902
65,3300,0.07774418,0.084440457,0.081258686,0.085686728,0.077611026,0.079067026,0.074446571,0.08202949,0.077982401,0.077692703,0.079795927,0.003305215
66,3350,0.077375764,0.083684745,0.080771918,0.085096364,0.077149605,0.078579878,0.074080648,0.08163295,0.077674753,0.076948477,0.07929951,0.003235602
67,3400,0.07697692,0.083048917,0.080299036,0.08447749,0.076696019,0.078065144,0.073730481,0.081250324,0.077337494,0.076185506,0.078806733,0.003185951
68,3450,0.076551172,0.08252158,0.079835144,0.083811581,0.076252159,0.077532263,0.073375366,0.080856303,0.076969448,0.07542053,0.078312555,0.003150306
69,3500,0.07607227,0.082045574,0.079364877,0.083102677,0.07581582,0.076974273,0.072997397,0.080413085,0.076557693,0.074686381,0.077803005,0.003119728
70,3550,0.075466294,0.081612628,0.078906637,0.082385536,0.075393924,0.076391311,0.072583792,0.079920534,0.076126546,0.074005645,0.077279285,0.003101602
71,3600,0.074633148,0.081179357,0.078469729,0.081694457,0.0750066,0.075805666,0.072139376,0.079370677,0.075698253,0.073375319,0.076737258,0.003099281
72,3650,0.073527323,0.080737159,0.078054911,0.081049007,0.074636456,0.075224184,0.071655191,0.078781284,0.075272965,0.072797699,0.076173618,0.003127713
73,3700,0.072307395,0.080267194,0.077660831,0.080463906,0.074272372,0.074652923,0.071134221,0.078166805,0.07487299,0.072283342,0.075608198,0.003181947
74,3750,0.071203967,0.079786548,0.077264034,0.079936352,0.073910229,0.074108197,0.070566822,0.077536809,0.074492493,0.071823962,0.075062941,0.003243314
75,3800,0.070409735,0.079297483,0.076862187,0.079468788,0.073546946,0.073598215,0.069960459,0.076894506,0.07409809,0.071404965,0.074554137,0.003283123
76,3850,0.069867778,0.078818406,0.076429246,0.0790429,0.073185558,0.073107923,0.069327383,0.07625325,0.073663824,0.071016942,0.074071321,0.00330083
77,3900,0.069479349,0.07834994,0.075966675,0.078653214,0.072825313,0.072652339,0.06868065,0.075614348,0.073174711,0.070634351,0.073603089,0.00330771
78,3950,0.069151895,0.077896364,0.075470945,0.078276717,0.0724768,0.072216623,0.068083108,0.074985924,0.072595286,0.070254548,0.073140821,0.003305174
79,4000,0.068834292,0.077474114,0.074957372,0.077891951,0.072139128,0.071804735,0.067559455,0.074378346,0.071923867,0.069876887,0.072684015,0.003297209
80,4050,0.068519503,0.077090994,0.074430439,0.077494211,0.071831607,0.07142266,0.067127286,0.073821162,0.071150772,0.069497779,0.072238641,0.003285725
81,4100,0.06818598,0.07674608,0.073919322,0.077074628,0.07153054,0.071066519,0.066791619,0.07331426,0.070265391,0.069112561,0.07180069,0.003277238
82,4150,0.067857688,0.076423557,0.073433627,0.076677078,0.071230996,0.070742536,0.066526668,0.072868887,0.069284987,0.068737827,0.071378385,0.003281629
83,4200,0.067533998,0.076118448,0.072971666,0.076295008,0.070924867,0.070446914,0.066325344,0.072487341,0.068247659,0.068353711,0.070970496,0.003302755
84,4250,0.067215149,0.075811666,0.072555621,0.0759459,0.070608465,0.070169013,0.066167511,0.072154617,0.067236066,0.067970921,0.070583493,0.003339113
85,4300,0.06691338,0.075478749,0.072169495,0.075626799,0.070291105,0.069885191,0.066026096,0.071848432,0.066349177,0.067587147,0.070217557,0.003374835
86,4350,0.066615957,0.075108053,0.071809281,0.075319607,0.069968265,0.069594118,0.065892427,0.071550815,0.065641467,0.067225471,0.069872546,0.003392506
87,4400,0.066321996,0.074678157,0.071425275,0.075016053,0.069651747,0.069288291,0.0657464,0.071247476,0.065129879,0.066897302,0.069540258,0.003378067
88,4450,0.066026693,0.074188713,0.070955462,0.074700179,0.069337722,0.068951806,0.065572818,0.070934131,0.064759572,0.066598873,0.069202597,0.003331939
89,4500,0.065734155,0.073640013,0.070324523,0.074363186,0.069034629,0.068608289,0.065359456,0.070613457,0.064502741,0.066329709,0.068851016,0.003253596
90,4550,0.065461749,0.073058814,0.069515045,0.074008397,0.068735435,0.068248776,0.065087326,0.070298708,0.064313179,0.066077741,0.068480517,0.003158793
91,4600,0.065195018,0.072490409,0.068600047,0.073637405,0.068428509,0.067885622,0.064748877,0.069989566,0.064158418,0.065839474,0.068097335,0.003069655
92,4650,0.064949859,0.071941621,0.067743953,0.073238544,0.068114765,0.067527814,0.064345672,0.069695917,0.064019509,0.065603622,0.067718128,0.002993433
93,4700,0.064713878,0.071465915,0.067049447,0.072819232,0.067795298,0.067165325,0.063902424,0.069417636,0.063882457,0.065366821,0.067357843,0.002936703
94,4750,0.06447866,0.071071211,0.066523771,0.072336518,0.067459367,0.066798432,0.063456601,0.069135543,0.063735626,0.065121769,0.06701175,0.002884224
95,4800,0.064244028,0.070748955,0.066116652,0.071769666,0.067121484,0.066429369,0.063040633,0.068849457,0.063562627,0.064876141,0.066675901,0.002826543
96,4850,0.063995496,0.070480771,0.065771404,0.071111823,0.066775772,0.066066051,0.062677383,0.068551924,0.063373399,0.064639172,0.066344319,0.002756845
97,4900,0.063735215,0.070255769,0.065457738,0.070387195,0.066422615,0.065697103,0.062383746,0.068241554,0.063161603,0.064397842,0.066014038,0.002679104
98,4950,0.063457134,0.070050778,0.06516161,0.069680292,0.066056838,0.065335643,0.062149253,0.067922288,0.062926734,0.064172292,0.065691286,0.002606202
99,5000,0.063165775,0.069859591,0.064866635,0.069057911,0.065674237,0.064983454,0.061959544,0.06759604,0.06267832,0.063957832,0.065379934,0.002548253
100,5050,0.062865982,0.069662692,0.064572832,0.068573652,0.065288974,0.064648951,0.061795191,0.06726358,0.062425124,0.063746389,0.065084337,0.00250958
101,5100,0.062547461,0.06945085,0.064282194,0.068218176,0.064877287,0.064339156,0.061643124,0.066927235,0.062171293,0.063536377,0.064799315,0.00248742
102,5150,0.062223964,0.06921005,0.063980271,0.067950868,0.064452206,0.064058178,0.061486923,0.066591279,0.061927058,0.063326553,0.064520735,0.002473576
103,5200,0.061888873,0.068946172,0.063661742,0.067748194,0.064004428,0.063810827,0.061320981,0.066245792,0.061686666,0.063106844,0.064242052,0.002467888
104,5250,0.061532119,0.06866828,0.0633009,0.067576039,0.063542683,0.063587748,0.061120562,0.065893436,0.061452804,0.062882481,0.063955705,0.002472506
105,5300,0.061168769,0.06837746,0.062896819,0.067415628,0.063060997,0.063389201,0.060884018,0.065524587,0.061232184,0.06266031,0.063660997,0.002483071
106,5350,0.060801994,0.068084188,0.062452702,0.067243646,0.062586165,0.063209545,0.060601953,0.065145881,0.061018232,0.062440177,0.063358448,0.002500296
107,5400,0.060430313,0.067794656,0.061996166,0.067045198,0.062133571,0.063030548,0.060282345,0.064750775,0.060812791,0.062218899,0.063049526,0.002520621
108,5450,0.060057259,0.067512572,0.061555786,0.066810025,0.061712791,0.062842447,0.059923304,0.06433781,0.060625748,0.062002065,0.062737981,0.002539862
109,5500,0.05969248,0.067231707,0.061162758,0.066546037,0.061351457,0.062637375,0.059557622,0.063899113,0.060454403,0.061794203,0.062432715,0.002549908
110,5550,0.059347313,0.066960222,0.060840316,0.066243954,0.061036384,0.062405428,0.059209745,0.063424862,0.060291878,0.061583201,0.06213433,0.002545903
111,5600,0.05901448,0.066692868,0.060585839,0.065908653,0.060773046,0.062129741,0.058896389,0.06294022,0.060133178,0.061365852,0.061844027,0.002527772
112,5650,0.058696348,0.066434426,0.060378609,0.065556618,0.060548074,0.061829723,0.058622047,0.062453785,0.059985132,0.061144264,0.061564903,0.002500183
113,5700,0.058395835,0.066193745,0.060211693,0.065199153,0.060352062,0.061498077,0.058386034,0.061999734,0.05983792,0.060913215,0.061298747,0.002469345
114,5750,0.058122283,0.065966362,0.060069059,0.064836384,0.060164341,0.061159871,0.058183858,0.061594211,0.059687482,0.06068042,0.061046427,0.002436009
115,5800,0.057881083,0.065762035,0.059935514,0.064488234,0.059975024,0.060827766,0.058004854,0.061249197,0.059523517,0.060437726,0.060808495,0.002407243
116,5850,0.057662953,0.065567682,0.059804727,0.064160633,0.059769573,0.060515964,0.057837533,0.060958878,0.059351856,0.060194661,0.060582446,0.002383075
117,5900,0.057467039,0.065384514,0.059668104,0.063863521,0.059539624,0.060237156,0.057677412,0.060712025,0.059162859,0.059951481,0.060366373,0.002365931
118,5950,0.057301283,0.065203651,0.059521705,0.063588116,0.059286191,0.059992968,0.057514587,0.060493773,0.05896978,0.059712753,0.060158481,0.002351335
119,6000,0.057144972,0.065019993,0.059359352,0.063335457,0.058996533,0.059782961,0.057345592,0.060284769,0.05876312,0.059475268,0.059950802,0.002341992
120,6050,0.056999773,0.064826723,0.059183704,0.06310641,0.058687967,0.059603349,0.057175627,0.060075544,0.058555789,0.059244411,0.05974593,0.002334254
121,6100,0.056849983,0.064621261,0.058995534,0.062887908,0.058362616,0.059447327,0.057003077,0.059870528,0.058346314,0.059018095,0.059540264,0.002328039
122,6150,0.056696698,0.064406576,0.058794107,0.062675119,0.058045564,0.059296586,0.056832429,0.059658085,0.058136846,0.058796519,0.059333853,0.002321365
123,6200,0.056523194,0.064189281,0.058584182,0.062460672,0.057742749,0.059146202,0.056658863,0.059440166,0.057924216,0.058587354,0.059125688,0.002316435
124,6250,0.056333898,0.063970735,0.058373561,0.062243894,0.057472835,0.058982609,0.056488213,0.059219435,0.05771408,0.058388319,0.058918758,0.002310478
125,6300,0.056121514,0.063751083,0.058165137,0.062027227,0.057225364,0.058803631,0.056320796,0.059000536,0.057504773,0.058200328,0.058712039,0.002305028
126,6350,0.055888331,0.063536719,0.05795699,0.061817889,0.057009892,0.058600728,0.05614928,0.058783591,0.057300536,0.058019108,0.058506306,0.002302152
127,6400,0.055640749,0.063322817,0.057753038,0.061624656,0.05681901,0.058364756,0.055978766,0.058566325,0.057100269,0.057843464,0.058301385,0.002301242
128,6450,0.055383813,0.063108611,0.057554557,0.06143657,0.056644057,0.058098006,0.055808719,0.058350952,0.056908746,0.057664922,0.058095895,0.002300761
129,6500,0.055127334,0.062889086,0.057363965,0.06126325,0.056478876,0.057802847,0.055639853,0.058129411,0.056715398,0.05748837,0.057889839,0.002300849
130,6550,0.054881047,0.062656718,0.05718156,0.061093223,0.056308053,0.057493454,0.055466472,0.057901217,0.056527806,0.057311254,0.05768208,0.002298468
131,6600,0.054655288,0.062409245,0.057006908,0.060926294,0.056129893,0.057181572,0.055295266,0.057668768,0.056333241,0.057134902,0.057474138,0.002291977
132,6650,0.054445703,0.062147451,0.056836228,0.060756465,0.055942944,0.05687206,0.055124085,0.057424654,0.056127167,0.056962193,0.057263895,0.002281634
133,6700,0.054259824,0.061873931,0.056663012,0.060578718,0.055740113,0.056582677,0.054957938,0.057173851,0.055907315,0.056788621,0.0570526,0.002266214
134,6750,0.054095798,0.061588365,0.056495747,0.060390243,0.055529035,0.056313383,0.054786249,0.05692017,0.055670768,0.056623628,0.056841339,0.002245763
135,6800,0.053944163,0.06129721,0.056323747,0.060196484,0.055311613,0.056066349,0.054607651,0.056667539,0.055419506,0.056465659,0.056629992,0.002223727
136,6850,0.053802535,0.060998955,0.056137066,0.059994916,0.055086884,0.055829612,0.054415483,0.056407435,0.055151482,0.056306845,0.056413121,0.002200988
137,6900,0.053670858,0.060698029,0.055930341,0.059786863,0.054870611,0.055615848,0.054202185,0.056150089,0.054859599,0.056144413,0.056192884,0.00217873
138,6950,0.053536511,0.060392272,0.055707342,0.059574931,0.054660685,0.055412489,0.053971202,0.055895112,0.054557939,0.055978945,0.055968743,0.002157841
139,7000,0.053406972,0.060083035,0.055466099,0.059365059,0.054461853,0.055214676,0.053710037,0.055654216,0.054257257,0.055810496,0.05574297,0.00213921
140,7050,0.053273627,0.059770331,0.055202263,0.059153355,0.054274853,0.055023157,0.053424875,0.055419888,0.053953884,0.055641317,0.055513755,0.002123148
141,7100,0.053142078,0.059458502,0.054930673,0.058939027,0.054106233,0.05483161,0.053129815,0.055188523,0.053659691,0.055463035,0.055284919,0.002107373
142,7150,0.053011088,0.059158223,0.054654723,0.058718157,0.053949276,0.054645134,0.052852617,0.054964804,0.053377199,0.055280194,0.055061141,0.002090635
143,7200,0.05288165,0.058874249,0.054382879,0.058491632,0.053806492,0.054451801,0.052602888,0.054750252,0.053119291,0.055086855,0.054844799,0.002071395
144,7250,0.052754643,0.058611377,0.054120379,0.058255179,0.053672276,0.054257673,0.052375553,0.054535011,0.05288145,0.05488374,0.054634728,0.002050341
145,7300,0.052633878,0.05836166,0.053870153,0.058009409,0.053540893,0.054056997,0.0521878,0.054326314,0.052669199,0.05467408,0.054433038,0.002023298
146,7350,0.052518702,0.058129039,0.053636182,0.057758844,0.053396413,0.053847688,0.05202907,0.0541241,0.052486713,0.054450359,0.054237711,0.001992982
147,7400,0.052404581,0.057915079,0.053414328,0.057510274,0.053230923,0.053629992,0.051897593,0.053918153,0.052323293,0.054212807,0.054045702,0.001962885
148,7450,0.052285429,0.057708023,0.053202659,0.057251019,0.053042711,0.053396196,0.0517876,0.053722072,0.052179123,0.053959389,0.053853422,0.00193001
149,7500,0.05216609,0.057512347,0.052990973,0.056988356,0.052815556,0.053153601,0.051685456,0.053532275,0.052053433,0.053695803,0.053659389,0.001899076
150,7550,0.0520415,0.057324633,0.052787241,0.056719394,0.052551988,0.052906074,0.051588405,0.053347234,0.05193639,0.053425463,0.053462832,0.001870647
151,7600,0.051906334,0.057141436,0.052583474,0.056450965,0.05226337,0.052658161,0.051493091,0.053163741,0.051825371,0.053162921,0.053264886,0.001846401
152,7650,0.051760781,0.056955583,0.05238335,0.056183071,0.051965077,0.052415387,0.051394153,0.052987705,0.05171978,0.052915988,0.053068087,0.001824442
153,7700,0.051601907,0.056772247,0.052185103,0.055903541,0.05167789,0.052191713,0.051280465,0.052818952,0.051615013,0.052690109,0.052873694,0.00180346
154,7750,0.051431067,0.056588273,0.051988005,0.055603919,0.051424509,0.05198339,0.051156371,0.052656394,0.05151034,0.052487153,0.052682942,0.001779082
155,7800,0.051253747,0.056413958,0.051796361,0.055289864,0.051212845,0.051797412,0.051021882,0.052503932,0.051400894,0.052311708,0.05250026,0.00175298
156,7850,0.051070671,0.056241943,0.051608733,0.054946772,0.051037885,0.051626961,0.050873141,0.052358689,0.051284247,0.052158177,0.052320722,0.00172239
157,7900,0.050876845,0.0560752,0.051429685,0.054584555,0.050897097,0.051471898,0.05071154,0.052220245,0.051161903,0.052019084,0.052144805,0.001690294
158,7950,0.050684314,0.05590553,0.051261144,0.054223937,0.050778892,0.051331159,0.050542898,0.052087834,0.051031926,0.051898171,0.051974581,0.001657902
159,8000,0.050496276,0.055735986,0.05109926,0.053875041,0.050679601,0.051196874,0.050367351,0.051955941,0.050890773,0.051783967,0.051808107,0.00162821
160,8050,0.050312732,0.055554329,0.050944918,0.053564108,0.050584992,0.051067719,0.050187772,0.051825797,0.050733194,0.051669401,0.051644496,0.001602371
161,8100,0.050137438,0.055354763,0.050800691,0.053292421,0.050488827,0.050942038,0.050007832,0.051692094,0.050553009,0.051552128,0.051482124,0.001578327
162,8150,0.049968882,0.055135884,0.050665179,0.053067792,0.050381163,0.050814318,0.049836866,0.051556644,0.050341879,0.051426129,0.051319474,0.001556626
163,8200,0.0498039,0.054895969,0.050532072,0.052882591,0.050261871,0.050684233,0.049668598,0.051413214,0.050081732,0.051294882,0.051151906,0.00153817
164,8250,0.049642701,0.054634007,0.050403625,0.052727758,0.050119704,0.050552616,0.049507032,0.051269738,0.049775968,0.051154325,0.050978747,0.00152261
165,8300,0.049481386,0.054360501,0.050275498,0.052587113,0.049954194,0.050413098,0.049345929,0.051126728,0.049433631,0.051004528,0.050798261,0.001512604
166,8350,0.049314001,0.054078899,0.050145018,0.052454045,0.049766665,0.050269778,0.049193882,0.050976185,0.049084589,0.050847431,0.050613049,0.001505961
167,8400,0.049132457,0.053801156,0.050009144,0.052323223,0.049559009,0.050126322,0.049045009,0.050826304,0.048756746,0.050684159,0.050426353,0.001503332
168,8450,0.048945295,0.053532419,0.049870928,0.052192054,0.049338885,0.04996921,0.048893009,0.050680267,0.048477324,0.050519098,0.050241849,0.001501381
169,8500,0.048747869,0.053280841,0.049732829,0.052056538,0.049118282,0.049804097,0.04873651,0.050538169,0.048256791,0.050346062,0.050061799,0.001498488
170,8550,0.048546083,0.053034715,0.049588575,0.051913366,0.048905977,0.04962497,0.048574129,0.050392497,0.048087219,0.050167862,0.049883539,0.001490959
171,8600,0.048349088,0.052806883,0.049432974,0.051765251,0.048708481,0.049420472,0.048396755,0.050255501,0.047956999,0.049995154,0.049708756,0.001483473
172,8650,0.048156837,0.052591468,0.049261081,0.051619399,0.04852974,0.049190356,0.048208784,0.050121672,0.047853354,0.049823094,0.049535579,0.00147663
173,8700,0.047975689,0.052390337,0.049067505,0.051466844,0.048370793,0.048930446,0.048017596,0.049993729,0.047760198,0.049655284,0.049362842,0.001470945
174,8750,0.047816328,0.052199524,0.0488499,0.051314493,0.048230435,0.048647166,0.047810499,0.049870769,0.04767198,0.049488724,0.049189982,0.001467953
175,8800,0.047675754,0.05201513,0.048605499,0.051160792,0.048101753,0.048348879,0.047598844,0.04975401,0.047588294,0.049327532,0.049017649,0.001467274
176,8850,0.04755212,0.051843774,0.048344974,0.051011391,0.047981414,0.048049155,0.047384081,0.049645899,0.047499776,0.049169308,0.048848189,0.001472312
177,8900,0.047446996,0.051686689,0.048082331,0.050865262,0.047865797,0.047767235,0.047171972,0.049543686,0.047404681,0.049010442,0.048684509,0.001481373
178,8950,0.047349514,0.051535403,0.047826673,0.050721745,0.047750373,0.047504804,0.046964134,0.049447203,0.047305303,0.048859509,0.048526466,0.001492809
179,9000,0.047256996,0.05138886,0.047598499,0.050578238,0.047639529,0.047276524,0.046763728,0.049353581,0.047193176,0.048706896,0.048375603,0.001503288
