,0,1,2,3,4,5,6,7,8,9,10,11,12
46,2350,0.207841991,0.217836579,0.211210728,0.20289254,0.208808546,0.205891963,0.204201576,0.200445738,0.204642653,0.201931436,0.206570375,0.004872695
47,2400,0.206552443,0.216495248,0.209956895,0.201916562,0.20705149,0.203705906,0.203576949,0.199129293,0.203474698,0.200839147,0.205269863,0.004794932
48,2450,0.20524418,0.215094645,0.208806238,0.200800438,0.205053574,0.201640513,0.202788562,0.197822595,0.202335564,0.199839121,0.203942543,0.004736366
49,2500,0.203951323,0.213707267,0.207728205,0.199600109,0.202890603,0.19986984,0.201735589,0.196570652,0.201228691,0.198880641,0.202616292,0.004699417
50,2550,0.202697392,0.212347964,0.206658279,0.198388167,0.200683242,0.198410779,0.200392416,0.195445999,0.200115823,0.197908512,0.201304857,0.004668248
51,2600,0.201530407,0.211049836,0.205596782,0.197264391,0.198609955,0.197265255,0.19879973,0.194434944,0.19896876,0.196900511,0.200042057,0.004644596
52,2650,0.200485132,0.209827221,0.204554465,0.196239603,0.196758789,0.196348923,0.197143691,0.193566015,0.197845938,0.19586569,0.198863547,0.004624944
53,2700,0.199564266,0.208649961,0.203582297,0.195279884,0.195198528,0.19559263,0.195624691,0.192786756,0.196778227,0.194828006,0.197788525,0.00460435
54,2750,0.198808118,0.20753095,0.202718344,0.194397618,0.19388731,0.194875488,0.194343057,0.192043166,0.195846606,0.193792484,0.196824314,0.00459112
55,2800,0.198152442,0.206491744,0.201943609,0.193555964,0.192778202,0.194069004,0.193342851,0.191274629,0.195064383,0.192780831,0.195945366,0.004590385
56,2850,0.197550219,0.205515667,0.201173731,0.192757448,0.191815685,0.193063369,0.192521155,0.190415027,0.194417001,0.19180744,0.195103674,0.004601182
57,2900,0.196952795,0.204548753,0.200319374,0.191944247,0.190941281,0.191813627,0.191816477,0.189428266,0.193818463,0.190886636,0.194246992,0.004616018
58,2950,0.196281184,0.203479143,0.19929549,0.191084661,0.19010037,0.190343896,0.191082696,0.188332879,0.193223265,0.190044357,0.193326794,0.004609977
59,3000,0.195523927,0.202236301,0.198026158,0.190112929,0.189278596,0.188786324,0.190242681,0.187176608,0.192579917,0.189300563,0.1923264,0.004557636
60,3050,0.194654987,0.200763574,0.196554634,0.188999642,0.188468029,0.187332758,0.189171151,0.186007086,0.191852916,0.1886254,0.191243018,0.004443543
61,3100,0.193608607,0.199128777,0.195031755,0.187721933,0.187700892,0.18610091,0.187878661,0.184925075,0.191040058,0.187995719,0.190113239,0.004272928
62,3150,0.192284492,0.197490818,0.193625364,0.186381761,0.187005113,0.185123415,0.186415629,0.183970968,0.190126089,0.187376221,0.188979987,0.004074425
63,3200,0.190530254,0.196030212,0.192455723,0.18505343,0.186377037,0.184365673,0.184985875,0.18316688,0.189100862,0.186726719,0.187879267,0.003878092
64,3250,0.188292795,0.19484995,0.19152727,0.183857336,0.185819625,0.183721427,0.183743501,0.182501826,0.187898999,0.186025971,0.18682387,0.003716086
65,3300,0.185915755,0.193946967,0.190822346,0.182844212,0.185277136,0.183130306,0.18275124,0.181944075,0.186452718,0.185310614,0.185839537,0.00364089
66,3350,0.183959095,0.19325651,0.19023281,0.181944111,0.184718321,0.182539776,0.181994664,0.181418806,0.184777341,0.18460073,0.184944216,0.003662528
67,3400,0.182678325,0.192696328,0.189675237,0.181179358,0.184103172,0.181912712,0.181396608,0.180909473,0.183072112,0.18390373,0.184152706,0.003726537
68,3450,0.181946642,0.192200968,0.189075567,0.180460526,0.183437951,0.181255886,0.180863494,0.180343052,0.181566403,0.183233632,0.183438412,0.003797029
69,3500,0.181530501,0.191692489,0.188425949,0.17976469,0.18273052,0.180583715,0.180327824,0.179705017,0.180428598,0.182592926,0.182778223,0.003844755
70,3550,0.181267356,0.191135249,0.187682433,0.179073779,0.181990557,0.179922173,0.179719947,0.178972723,0.179615445,0.181970763,0.182135043,0.003860407
71,3600,0.181048424,0.190489251,0.186881138,0.178404923,0.181208042,0.179281181,0.178968049,0.178155828,0.179045298,0.181334857,0.181481699,0.00384966
72,3650,0.180828576,0.189756237,0.186043524,0.177766076,0.180365429,0.178644296,0.178031794,0.177279818,0.178616173,0.180684965,0.180801689,0.003828669
73,3700,0.180563098,0.188935671,0.185204648,0.17716538,0.179381792,0.178021691,0.176909385,0.176390009,0.178243914,0.180025772,0.180084136,0.003810253
74,3750,0.180207928,0.188064351,0.184383701,0.176613805,0.178169961,0.177373973,0.175632008,0.175527932,0.177876466,0.17932622,0.179317635,0.003813018
75,3800,0.179725963,0.187173224,0.183569424,0.176092189,0.176753322,0.176712968,0.174328152,0.174715418,0.177486374,0.178595986,0.178515302,0.003837062
76,3850,0.179074997,0.186275556,0.182771102,0.175573546,0.175228813,0.176019793,0.173091828,0.173981036,0.17704672,0.177783513,0.17768469,0.003874221
77,3900,0.178236331,0.185384158,0.181945349,0.175040992,0.173791962,0.17532258,0.1719965,0.173312584,0.17654825,0.17684294,0.176842165,0.003896585
78,3950,0.177201818,0.184518954,0.181129349,0.174478098,0.172602116,0.1745725,0.17103195,0.172705763,0.176018735,0.17571948,0.175997876,0.003896655
79,4000,0.176031101,0.183709183,0.180295047,0.173894842,0.171670098,0.173770006,0.170199765,0.172129769,0.175471312,0.174423525,0.175159465,0.003877547
80,4050,0.174803886,0.182949353,0.179460048,0.173291287,0.17091372,0.17287747,0.169442589,0.171525117,0.1749288,0.173026978,0.174321925,0.003866586
81,4100,0.173654592,0.182245097,0.178620238,0.172704247,0.170278366,0.171839438,0.168759024,0.170859822,0.174417757,0.171651031,0.173502961,0.003875504
82,4150,0.172586964,0.181549096,0.177790786,0.172122459,0.169659661,0.170673128,0.168139464,0.170111298,0.173927422,0.170396181,0.172695646,0.003901726
83,4200,0.171641189,0.180838045,0.176969111,0.171544036,0.169029124,0.169402258,0.167574431,0.169248813,0.173438612,0.16932427,0.171900989,0.003937003
84,4250,0.170819365,0.180049267,0.176167906,0.170969512,0.168367997,0.168165987,0.167038898,0.168302008,0.172955412,0.168436698,0.171127305,0.00395968
85,4300,0.170076981,0.179156811,0.175361729,0.170401839,0.167680664,0.167001941,0.166527682,0.167321653,0.172458073,0.167701484,0.170368886,0.003953802
86,4350,0.169395548,0.178142439,0.174549511,0.169850333,0.16695719,0.165988791,0.166023143,0.166386354,0.1719345,0.167081416,0.169630923,0.003905198
87,4400,0.168744613,0.17707366,0.173666014,0.169313521,0.166237603,0.165125118,0.165513378,0.165534068,0.171391134,0.166579669,0.168917878,0.003813686
88,4450,0.168134372,0.17599699,0.172689981,0.168790375,0.165528387,0.164398582,0.16501268,0.164776279,0.170856491,0.166148705,0.168233284,0.003688207
89,4500,0.167535773,0.17500952,0.171673368,0.168305654,0.164850279,0.163798937,0.164530634,0.164070297,0.170313107,0.165768469,0.167585604,0.003558056
90,4550,0.166939465,0.174162145,0.170614563,0.167837454,0.164215491,0.163301428,0.164070692,0.163364892,0.169764448,0.165417627,0.166968821,0.003441374
91,4600,0.166312197,0.173476701,0.169594181,0.167363322,0.163636175,0.162883634,0.163636826,0.162609236,0.169200411,0.165076791,0.166378947,0.003358802
92,4650,0.165667401,0.172906137,0.168693665,0.166882122,0.163107366,0.162520402,0.163223774,0.161757561,0.168598992,0.164712645,0.165807007,0.003317522
93,4700,0.165007842,0.172418647,0.167939825,0.166370127,0.162599578,0.162184398,0.162808075,0.160822105,0.167946428,0.164318308,0.165241533,0.003317649
94,4750,0.164344948,0.171970147,0.167328648,0.165821772,0.162114393,0.161862197,0.162396409,0.159863256,0.167258346,0.163880708,0.164684082,0.003343684
95,4800,0.163687025,0.171539822,0.166855655,0.165236069,0.161631188,0.161524498,0.161969273,0.158953535,0.166518001,0.163389926,0.164130499,0.003383811
96,4850,0.163046048,0.171075341,0.166477977,0.164600661,0.161151512,0.161160468,0.161502428,0.158171493,0.165766511,0.162868724,0.163582116,0.003413384
97,4900,0.16244341,0.170571938,0.16615526,0.163941862,0.160683008,0.160735477,0.161002023,0.157533066,0.16501149,0.162315475,0.163039301,0.003425811
98,4950,0.161883388,0.170018834,0.16585093,0.163281726,0.160208489,0.160243922,0.160474906,0.157015514,0.164294318,0.161723313,0.162499534,0.003421947
99,5000,0.161358369,0.169420906,0.165540784,0.162625646,0.159752286,0.159699234,0.159919333,0.156567824,0.163614653,0.161095328,0.161959436,0.003405916
100,5050,0.160871569,0.168814949,0.165216683,0.162006554,0.159298708,0.159108664,0.159356132,0.156157166,0.162983493,0.160443549,0.161425747,0.003390305
101,5100,0.160434046,0.168192451,0.164853812,0.161439165,0.158859069,0.158498522,0.158801841,0.15573234,0.16239156,0.159765476,0.160896828,0.003374486
102,5150,0.160016858,0.167553271,0.164450869,0.160928335,0.158415112,0.157896354,0.158277342,0.155268755,0.161839367,0.159081613,0.160372788,0.003359325
103,5200,0.159617546,0.166915369,0.164008514,0.160461246,0.157971435,0.157323045,0.157777314,0.154737659,0.161317093,0.158395137,0.159852436,0.00335046
104,5250,0.159225604,0.166294915,0.163536872,0.160039751,0.157511119,0.156799213,0.157316414,0.154135677,0.160822461,0.157724483,0.159340651,0.003350749
105,5300,0.158837253,0.165700555,0.163059141,0.159631923,0.157049186,0.156334828,0.156900228,0.1534679,0.160339756,0.157068318,0.158838909,0.003361379
106,5350,0.158456289,0.165131428,0.162571266,0.159242407,0.15657622,0.155930768,0.156522221,0.152759117,0.159876426,0.156453966,0.158352011,0.003378419
107,5400,0.158090709,0.164592615,0.1620863,0.158853472,0.156111437,0.15556712,0.15616982,0.152044415,0.159435021,0.155866286,0.15788172,0.003401078
108,5450,0.157740563,0.164067952,0.161609481,0.158460072,0.155646877,0.155231509,0.155843057,0.1513521,0.159015688,0.155321834,0.157428913,0.003422263
109,5500,0.157412011,0.163564805,0.161123625,0.15805502,0.155189648,0.154908313,0.155518766,0.150706619,0.158616045,0.154798346,0.15698932,0.0034394
110,5550,0.157111178,0.163058071,0.160642657,0.157639173,0.154739049,0.154581904,0.155201914,0.150113811,0.158227143,0.154295671,0.156561057,0.003448107
111,5600,0.156820155,0.162562701,0.160168601,0.157232638,0.154312495,0.154247295,0.154875164,0.149563151,0.157862698,0.153801012,0.156144591,0.003454741
112,5650,0.156541877,0.162061042,0.159680325,0.156823742,0.153901816,0.153881812,0.154537172,0.149064933,0.157493583,0.153325019,0.155731132,0.003450228
113,5700,0.156253185,0.161561108,0.159218019,0.156416511,0.153507681,0.153475183,0.154193586,0.148588166,0.157113758,0.152845259,0.155317246,0.003447249
114,5750,0.155939864,0.161075204,0.158756993,0.156019775,0.153132743,0.153017744,0.15384501,0.148149593,0.156695967,0.15237154,0.154900443,0.003439628
115,5800,0.155602008,0.160606707,0.158311571,0.155636605,0.152787163,0.152492607,0.153509827,0.147723563,0.15623328,0.151889472,0.15447928,0.003435186
116,5850,0.155210892,0.160144164,0.157856491,0.155243665,0.152453994,0.151872996,0.153186021,0.147324926,0.155676422,0.15141215,0.154038172,0.003424361
117,5900,0.154776614,0.159704527,0.157400778,0.154848159,0.152146644,0.151140886,0.152862331,0.146939668,0.154976948,0.150912285,0.153570884,0.003418018
118,5950,0.154280352,0.159284601,0.156950799,0.1544586,0.151840849,0.150312787,0.152543564,0.146563098,0.154085235,0.150375752,0.153069564,0.003421909
119,6000,0.153737381,0.158875529,0.156520064,0.154080346,0.151533034,0.149392698,0.15222955,0.146192329,0.152978326,0.149794394,0.152533365,0.003447101
120,6050,0.153188169,0.15849636,0.156099342,0.153706009,0.151219984,0.148404264,0.151906398,0.145834669,0.15178123,0.149209989,0.151984641,0.003503098
121,6100,0.152654418,0.15813456,0.155682996,0.15333924,0.150895894,0.147439418,0.151574243,0.145484963,0.150649877,0.148621046,0.151447666,0.003581249
122,6150,0.152146595,0.157811467,0.155282773,0.152982127,0.150567178,0.146572427,0.151227573,0.145146643,0.149759296,0.148047073,0.150954315,0.003665028
123,6200,0.15168214,0.157506412,0.154885887,0.152624284,0.150248749,0.145831998,0.150868883,0.144822784,0.149127924,0.147525603,0.150512466,0.003730739
124,6250,0.151259256,0.157222372,0.154496018,0.152254665,0.149940229,0.145233878,0.150489425,0.144517509,0.148719492,0.14706355,0.150119639,0.003770704
125,6300,0.150867076,0.156941914,0.154098649,0.151865039,0.149637862,0.144750987,0.150093558,0.144227401,0.148459183,0.146677292,0.149761896,0.003782615
126,6350,0.150496326,0.156667704,0.153689247,0.151446251,0.149338425,0.144364524,0.14965563,0.143937703,0.148278952,0.146354323,0.149422909,0.003773536
127,6400,0.150098068,0.156382937,0.153262467,0.151015626,0.149040624,0.144049347,0.149174537,0.143639273,0.148153194,0.146082418,0.149089849,0.003746625
128,6450,0.149660143,0.15606699,0.152840967,0.150569241,0.148737515,0.143783593,0.148640897,0.143323606,0.14805272,0.145852735,0.148752841,0.003706961
129,6500,0.149145168,0.155724251,0.152416668,0.150116996,0.148434881,0.143560421,0.148042736,0.143001151,0.147948414,0.145642023,0.148403271,0.003657729
130,6550,0.148545955,0.155347567,0.151996837,0.149677996,0.148121943,0.143353878,0.147396251,0.142647145,0.14783497,0.145450857,0.14803734,0.0036084
131,6600,0.147873389,0.154934303,0.151581789,0.149245353,0.147805531,0.143151321,0.146743959,0.142258246,0.147715703,0.145262046,0.147657164,0.003563361
132,6650,0.147155557,0.154496637,0.15116949,0.148837746,0.147481733,0.142945875,0.146114348,0.141841127,0.147570178,0.145068936,0.147268163,0.003526855
133,6700,0.146475063,0.154048406,0.150768849,0.148448055,0.147151252,0.142714969,0.145562319,0.141423399,0.147407668,0.144861929,0.146886191,0.003498778
134,6750,0.1458648,0.153591753,0.150372363,0.148090767,0.146824603,0.142453789,0.145100169,0.141005333,0.147219603,0.144639119,0.14651623,0.003476037
135,6800,0.145387174,0.153138019,0.149992107,0.147765593,0.146497627,0.142143636,0.144720186,0.1405983,0.147009968,0.14438761,0.146164022,0.003459297
136,6850,0.145013736,0.152689545,0.149634408,0.147460589,0.146175987,0.141770912,0.144411751,0.140214569,0.146782665,0.144114466,0.145826863,0.00344736
137,6900,0.144727534,0.152264253,0.149288822,0.147160359,0.145860126,0.141349644,0.144157119,0.139873324,0.146543948,0.143821879,0.145504701,0.00343784
138,6950,0.144508034,0.151847189,0.148957954,0.146876931,0.14554752,0.140883456,0.143925575,0.139567919,0.146307605,0.143514928,0.145193711,0.003431646
139,7000,0.144330457,0.151458324,0.148635208,0.146600471,0.145244395,0.140410378,0.143711152,0.139290333,0.146072571,0.143201282,0.144895457,0.003429239
140,7050,0.144174709,0.151081143,0.14832665,0.146319446,0.144946133,0.13995423,0.14349762,0.139044801,0.145850439,0.142882356,0.144607753,0.003425234
141,7100,0.144020356,0.150712958,0.148007479,0.146034878,0.144664645,0.139533955,0.143272228,0.138824687,0.145639804,0.142561892,0.144327288,0.00341543
142,7150,0.143860606,0.150350859,0.147704343,0.145767068,0.144385614,0.139172945,0.143030878,0.138612735,0.145433086,0.142249208,0.144056734,0.003401402
143,7200,0.143688085,0.149982741,0.147403013,0.145495928,0.144135567,0.138867605,0.142771207,0.13840392,0.145229102,0.14194995,0.143792712,0.003379029
144,7250,0.143493879,0.149598669,0.14712131,0.145234452,0.143895443,0.138621423,0.142497825,0.1381976,0.145013545,0.141666285,0.143534043,0.003347155
145,7300,0.143272965,0.149197562,0.146848457,0.14498664,0.143654701,0.138416792,0.142208991,0.137977303,0.144780648,0.141393866,0.143273793,0.003309532
146,7350,0.143022471,0.148773578,0.146594203,0.144748945,0.143419055,0.138252454,0.141891148,0.13775182,0.144516243,0.14113143,0.143010135,0.003264798
147,7400,0.142741135,0.148339958,0.146352164,0.144515212,0.143188825,0.13811042,0.141571533,0.137521831,0.144219182,0.140890659,0.142745092,0.003215517
148,7450,0.142435263,0.147882369,0.146137297,0.144289865,0.14295606,0.137983062,0.141243643,0.137284451,0.143877849,0.140658292,0.142474815,0.003163586
149,7500,0.142115949,0.147398935,0.145922436,0.144063769,0.142711869,0.137857901,0.140912874,0.13704348,0.143485283,0.140443222,0.142195572,0.003105904
150,7550,0.141783099,0.146888008,0.145708716,0.14382229,0.142466047,0.137729643,0.140591194,0.136803951,0.143043155,0.140231304,0.141906741,0.003042717
151,7600,0.141446599,0.146316016,0.145483023,0.143570677,0.142209544,0.137592027,0.14027394,0.136558414,0.142565479,0.140020818,0.141603654,0.002970909
152,7650,0.141098044,0.145655117,0.145243639,0.143298026,0.14195078,0.137437847,0.139962885,0.136311966,0.142074914,0.139801031,0.141283425,0.002887992
153,7700,0.140755295,0.144866257,0.14497867,0.143001498,0.141684089,0.137256221,0.139674498,0.136051139,0.141565938,0.139562118,0.140939572,0.00279154
154,7750,0.14041925,0.143962475,0.144690209,0.142683017,0.141414597,0.137056082,0.139403222,0.13577653,0.141067463,0.139297507,0.140577035,0.002687722
155,7800,0.140096519,0.142974635,0.144369574,0.142357709,0.141144288,0.136825758,0.139138569,0.135495442,0.140587385,0.139003266,0.140199315,0.00258591
156,7850,0.139801133,0.142005902,0.144021779,0.142010929,0.140865729,0.136573533,0.138886353,0.135189966,0.140144995,0.138686433,0.139818675,0.002501324
157,7900,0.139510592,0.141160366,0.143645306,0.141661974,0.14057639,0.136299698,0.138647346,0.134862666,0.139730645,0.138341864,0.139443685,0.002441512
158,7950,0.139238096,0.140496076,0.143262381,0.141325233,0.140266601,0.135997807,0.138406569,0.134524608,0.139356841,0.137976296,0.139085051,0.002407722
159,8000,0.138977465,0.140013246,0.142880222,0.141001738,0.139944238,0.135694188,0.138169571,0.134176237,0.139015508,0.137601637,0.138747405,0.002391363
160,8050,0.138719614,0.13967296,0.142520845,0.140690671,0.139594259,0.135386519,0.137933064,0.133829032,0.138713243,0.137235404,0.138429561,0.0023878
161,8100,0.138457938,0.139434427,0.142176034,0.140399354,0.139222421,0.135087015,0.137691978,0.13348936,0.138441854,0.136890609,0.138129099,0.002390467
162,8150,0.138199182,0.139258671,0.141849766,0.140137646,0.138833764,0.13480512,0.137455437,0.133173296,0.138203531,0.13657215,0.137848856,0.002395035
163,8200,0.13795112,0.139118819,0.141554465,0.139898097,0.138405831,0.134536748,0.137215598,0.132882466,0.137988197,0.136287522,0.137583886,0.002401158
164,8250,0.137695023,0.138986935,0.14129211,0.139692956,0.137971057,0.134292639,0.136972513,0.13260943,0.13779787,0.13603475,0.137334528,0.002410498
165,8300,0.137442925,0.138855235,0.141058831,0.139503509,0.137542125,0.134063991,0.136736551,0.132359837,0.137622196,0.135803074,0.137098827,0.002421082
166,8350,0.137192833,0.138721264,0.140836412,0.139332745,0.137103407,0.133860409,0.136503854,0.132129255,0.137452524,0.135601091,0.136873379,0.002428974
167,8400,0.136940759,0.138569714,0.140627891,0.139172155,0.136693369,0.133668104,0.136274382,0.131910196,0.13728865,0.135413884,0.13665591,0.00243702
168,8450,0.136683341,0.138407372,0.140420949,0.139014251,0.136301836,0.133494608,0.136045149,0.131698228,0.137113801,0.135233215,0.136441275,0.002442326
169,8500,0.136420923,0.138221027,0.140212176,0.138852911,0.135934993,0.133330305,0.135807638,0.131487011,0.136924972,0.135056782,0.136224874,0.002444725
170,8550,0.136145979,0.138013445,0.139985487,0.138682266,0.135587409,0.133169071,0.135571016,0.131277839,0.136711012,0.134878399,0.136002192,0.002440996
171,8600,0.13585462,0.137792983,0.139740256,0.138500728,0.135269378,0.133003489,0.135322048,0.131061548,0.136470744,0.134689013,0.135770481,0.002434202
172,8650,0.135552406,0.137556369,0.139472552,0.138297757,0.134978374,0.132836104,0.135069734,0.13083553,0.136170082,0.134482385,0.135525129,0.002421345
173,8700,0.135216685,0.137316246,0.139166674,0.138075269,0.13470872,0.13265748,0.134804251,0.130597039,0.135793549,0.134257774,0.135259369,0.002402809
174,8750,0.134867606,0.137068235,0.138833522,0.137834793,0.134464163,0.132474419,0.134537108,0.130339939,0.135329128,0.134015655,0.134976457,0.002381069
175,8800,0.134501643,0.136817103,0.13848546,0.137566999,0.134239591,0.132285037,0.13425912,0.130078851,0.134754645,0.133739885,0.134672833,0.002357577
176,8850,0.134130602,0.136568394,0.138113195,0.137287675,0.134029303,0.132083365,0.133983784,0.129816051,0.134089852,0.133431972,0.134353419,0.00233672
177,8900,0.133754567,0.136324794,0.137728796,0.136988978,0.133833502,0.131874545,0.133717121,0.12954311,0.133382088,0.133082434,0.134022994,0.002324015
178,8950,0.133373395,0.136079691,0.137351313,0.136685716,0.133644361,0.131656012,0.133452382,0.12927138,0.132693683,0.132692176,0.133690011,0.002321606
179,9000,0.132985532,0.135842333,0.136979205,0.136372665,0.133462649,0.131435869,0.133200685,0.128995688,0.132093902,0.132255103,0.133362363,0.002325643
