,0,1,2,3,4,5,6,7,8,9,10,11,12
52,2650,0.486828633,0.468426655,0.483059245,0.470828202,0.494961243,0.490636034,0.50281293,0.475674272,0.475451915,0.494581776,0.48432609,0.01093765
53,2700,0.489226236,0.47035999,0.484913293,0.47223432,0.496704348,0.492614067,0.503899709,0.477453584,0.476808338,0.495714014,0.48599279,0.010845789
54,2750,0.491974136,0.472270583,0.486736783,0.473606364,0.498353561,0.494393609,0.504977621,0.47955161,0.478607352,0.496811125,0.487728274,0.010699484
55,2800,0.495061789,0.474162579,0.488541945,0.475080076,0.499844721,0.495906552,0.506090254,0.481992069,0.481145056,0.49792561,0.489575065,0.010466253
56,2850,0.498246976,0.476000582,0.490294611,0.476657206,0.501112379,0.497226419,0.507297372,0.484590807,0.485075652,0.499078155,0.491558016,0.010142316
57,2900,0.50119476,0.477806705,0.491913933,0.478341554,0.502234826,0.498350949,0.50861026,0.487149372,0.490690393,0.500257343,0.493655009,0.009795803
58,2950,0.503616453,0.47962327,0.493375053,0.480076668,0.503277976,0.499373132,0.510058855,0.489491123,0.496682019,0.501463699,0.495703825,0.009594031
59,3000,0.505412599,0.481415905,0.494667906,0.481816691,0.50429136,0.500401802,0.511527905,0.491566826,0.501251002,0.502656691,0.497500869,0.009499913
60,3050,0.506685476,0.483342138,0.495872305,0.483592565,0.505317908,0.501447468,0.513050277,0.49338629,0.504134095,0.503839243,0.499066777,0.009359324
61,3100,0.507649166,0.485427832,0.49707343,0.485349015,0.506419895,0.502594416,0.514535957,0.494999239,0.506018558,0.50504007,0.500510758,0.009150619
62,3150,0.508450004,0.487695376,0.498296535,0.487037456,0.507592844,0.503801785,0.515964032,0.496495603,0.507416262,0.506286558,0.501903645,0.00889525
63,3200,0.509199144,0.49001288,0.499559474,0.48859381,0.508789973,0.505037606,0.517271394,0.49784331,0.50851725,0.507680241,0.503250508,0.008637865
64,3250,0.510009416,0.492280462,0.500799997,0.490026789,0.509995071,0.506270539,0.518462716,0.49906695,0.50942773,0.509247315,0.504558698,0.008410861
65,3300,0.510866317,0.494341729,0.502023513,0.491411467,0.511209155,0.507491872,0.519534716,0.500135293,0.510254421,0.510998788,0.505826727,0.00823387
66,3350,0.511816335,0.496139716,0.503225186,0.492794194,0.512401765,0.508727923,0.520520189,0.501104459,0.511045001,0.512923843,0.507069861,0.008113691
67,3400,0.512849929,0.497665096,0.504399534,0.494254034,0.513581095,0.510042325,0.521467796,0.502044093,0.511915279,0.514916808,0.508313599,0.008041202
68,3450,0.51395917,0.498939088,0.505558295,0.495836817,0.514741909,0.511412227,0.522433403,0.503016347,0.512869342,0.516935153,0.509570175,0.008004163
69,3500,0.515214293,0.500096081,0.506739873,0.497535672,0.51588966,0.512856805,0.523466298,0.504115675,0.513942132,0.518891504,0.510874799,0.007981396
70,3550,0.516813832,0.501154254,0.507897986,0.499269077,0.517005718,0.514377264,0.524602726,0.505344492,0.51507165,0.520722781,0.512225978,0.007990935
71,3600,0.519034106,0.502218858,0.509008469,0.500953824,0.518035833,0.515916447,0.525831049,0.506725257,0.51620004,0.522433532,0.513635742,0.008042075
72,3650,0.522019641,0.50331127,0.510068543,0.502540258,0.51902524,0.5174565,0.527177934,0.508215965,0.517326847,0.524014187,0.515115639,0.008176579
73,3700,0.525365775,0.504478857,0.511080852,0.503989314,0.520003247,0.518981119,0.528637349,0.509782042,0.518392414,0.525432316,0.516614328,0.008385141
74,3750,0.52844135,0.505680071,0.512105341,0.505304913,0.520980809,0.520445826,0.530239036,0.5114005,0.519411384,0.526707426,0.518071666,0.008617942
75,3800,0.530684749,0.506909778,0.513148249,0.506478187,0.521966271,0.521826903,0.531965015,0.51306417,0.520473105,0.527877574,0.5194394,0.008791542
76,3850,0.532230143,0.508121747,0.514277971,0.507552908,0.522951433,0.523163706,0.533783061,0.514739047,0.521648691,0.528967361,0.520743607,0.0089012
