,0,1,2,3,4,5,6,7,8,9,10
0,100000000.0,0.01,1e-05,-0.1,0.0,0.03,4.2e-08,-0.1,0.0,4.872779064821855,-0.01
1,100000000.0,0.01,1e-05,-0.1,0.0,0.03,4.2e-08,-0.1,0.0,0.09882450312318784,-0.02
