,0,1,2,3,4,5,6,7,8,9,10,11,12
0,100000000.0,0.01,1e-06,0.0,0.0,0.01,1e-06,0.0,0.0,1e-10,1.108106115206045,1.0,4.399609573412586e-06
1,100000000.0,0.01,1e-06,0.0,0.0,0.011000000000000001,1e-06,0.0,0.0,1e-10,6.812065269769015,1.1,4.414997013250924e-06
2,100000000.0,0.01,1e-06,0.0,0.0,0.012,1e-06,0.0,0.0,1e-10,19.47616775247442,1.2,4.878629134507371e-06
3,100000000.0,0.01,1e-06,0.0,0.0,0.013000000000000001,1e-06,0.0,0.0,1e-10,55.82991495813636,1.3,4.419095109482177e-06
4,100000000.0,0.01,1e-06,0.0,0.0,0.013999999999999999,1e-06,0.0,0.0,1e-10,136.20269439943922,1.4,4.895808441434893e-06
5,100000000.0,0.01,1e-06,0.0,0.0,0.015,1e-06,0.0,0.0,1e-10,201.30511133090604,1.5,4.248943922626958e-06
6,100000000.0,0.01,1e-06,0.0,0.0,0.016,1e-06,0.0,0.0,1e-10,360.1827813335559,1.6,4.774829216792004e-06
7,100000000.0,0.01,1e-06,0.0,0.0,0.017,1e-06,0.0,0.0,1e-10,551.4979345134008,1.7,4.113113779047092e-06
8,100000000.0,0.01,1e-06,0.0,0.0,0.018000000000000002,1e-06,0.0,0.0,1e-10,968.6114467830099,1.8,3.892739868901773e-06
9,100000000.0,0.01,1e-06,0.0,0.0,0.019,1e-06,0.0,0.0,1e-10,1274.4545565512738,1.9,3.953177059163825e-06
10,100000000.0,0.01,1e-06,0.0,0.0,0.02,1e-06,0.0,0.0,1e-10,1358.0372252183272,2.0,4.3181439236594604e-06
11,100000000.0,0.01,1e-06,0.0,0.0,0.025,1e-06,0.0,0.0,1e-10,3250.33469792204,2.5,3.9816458152789356e-06
12,100000000.0,0.01,1e-06,0.0,0.0,0.03,1e-06,0.0,0.0,1e-10,3829.38007752221,3.0,5.47241222155005e-06
13,100000000.0,0.01,1e-06,0.0,0.0,0.035,1e-06,0.0,0.0,1e-10,5119.792464788767,3.5,4.093530103273119e-06
14,100000000.0,0.01,1e-06,0.0,0.0,0.04,1e-06,0.0,0.0,1e-10,5774.569039865576,4.0,4.406828523553586e-06
15,2.598537739054993e-05,,,,,,,,,,,,
