,0,1,2,3,4,5,6,7,8,9,10,11,12
0,10000000.0,0.01,1e-05,0.0,0.0,0.01,1e-05,0.0,0.0,1e-10,1.0371515273844472,1.0,6.20498026764953e-06
1,10000000.0,0.01,1e-05,0.0,0.0,0.01291549665014884,1e-05,0.0,0.0,1e-10,31.913555578795886,1.2915496650148839,5.755549347216058e-06
2,10000000.0,0.01,1e-05,0.0,0.0,0.01668100537200059,1e-05,0.0,0.0,1e-10,373.03508240961287,1.6681005372000588,6.031517725409308e-06
3,10000000.0,0.01,1e-05,0.0,0.0,0.02154434690031884,1e-05,0.0,0.0,1e-10,1124.2935008489208,2.154434690031884,7.311479492254795e-06
4,10000000.0,0.01,1e-05,0.0,0.0,0.027825594022071246,1e-05,0.0,0.0,1e-10,2032.4936954261118,2.7825594022071245,7.118771946111861e-06
5,10000000.0,0.01,1e-05,0.0,0.0,0.03593813663804628,1e-05,0.0,0.0,1e-10,3204.884834586399,3.5938136638046276,6.50567752125609e-06
6,10000000.0,0.01,1e-05,0.0,0.0,0.04641588833612779,1e-05,0.0,0.0,1e-10,4785.842196786953,4.641588833612778,5.954762189528814e-06
7,10000000.0,0.01,1e-05,0.0,0.0,0.059948425031894084,1e-05,0.0,0.0,1e-10,5614.324453606927,5.994842503189409,7.22694077409109e-06
8,10000000.0,0.01,1e-05,0.0,0.0,0.0774263682681127,1e-05,0.0,0.0,1e-10,6549.157925091357,7.742636826811269,7.058638473170097e-06
9,10000000.0,0.01,1e-05,0.0,0.0,0.1,1e-05,0.0,0.0,1e-10,7646.847687231595,10.0,6.274555860628496e-06
10,4.043122725024431e-05,,,,,,,,,,,,
