,0,1,2,3,4,5,6,7,8,9,10,11
0,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,29.647241454840255,0.0,0.05
1,100000000.0,0.01,1e-05,-0.1,0.0,0.0,1e-05,-0.1,0.0,200.41407996886682,0.0,0.06
2,0.0005739964208947799,,,,,,,,,,,
